1621790350.0791643, -0.014, 0.897, 0.069
1621790350.0809853, -0.035, 0.914, 0.009
1621790350.0827062, -0.116, 0.919, 0.019
1621790350.084439, -0.085, 0.916, 0.125
1621790350.086193, -0.007, 0.91, 0.042
1621790350.087541, -0.067, 0.924, -0.026
1621790350.0884793, -0.101, 0.919, -0.021
1621790350.0894296, -0.102, 0.904, 0.029
1621790350.0903647, -0.097, 0.906, 0.065
1621790350.09131, -0.082, 0.91, 0.075
1621790350.0925674, -0.052, 0.912, 0.076
1621790350.0947466, -0.052, 0.918, 0.028
1621790350.0956917, -0.063, 0.911, 0.03
1621790350.0966313, -0.097, 0.905, 0.041
1621790350.097581, -0.121, 0.919, 0.038
1621790350.0985525, -0.093, 0.909, 0.052
1621790350.0994885, -0.036, 0.909, 0.057
1621790350.1004188, -0.022, 0.909, 0.039
1621790350.1013389, -0.05, 0.909, 0.026
1621790350.1022737, -0.092, 0.912, 0.049
1621790350.1032128, -0.136, 0.913, 0.067
1621790350.104152, -0.118, 0.918, 0.065
1621790350.105102, -0.052, 0.918, 0.074
1621790350.1060426, -0.013, 0.915, 0.058
1621790350.1069665, -0.023, 0.918, 0.009
1621790350.107879, -0.065, 0.913, 0.022
1621790350.1087856, -0.065, 0.913, 0.022
1621790350.1096919, -0.112, 0.912, 0.055
1621790350.1105976, -0.12, 0.91, 0.059
1621790350.1115031, -0.087, 0.902, 0.063
1621790350.1124086, -0.056, 0.912, 0.044
1621790350.1133134, -0.041, 0.917, 0.007
1621790350.1142194, -0.05, 0.919, 0.002
1621790350.1151292, -0.082, 0.921, 0.04
1621790350.1160362, -0.108, 0.91, 0.075
1621790350.1169415, -0.096, 0.911, 0.09
1621790350.1178486, -0.055, 0.909, 0.084
1621790350.1187534, -0.037, 0.906, 0.027
1621790350.119659, -0.037, 0.906, 0.027
1621790350.1205645, -0.051, 0.915, -0.037
1621790350.12147, -0.094, 0.907, -0.021
1621790350.1223748, -0.15, 0.904, 0.041
1621790350.1232798, -0.139, 0.917, 0.087
1621790350.1241848, -0.053, 0.914, 0.134
1621790350.1250918, 0.015, 0.924, 0.097
1621790350.1259973, 0.005, 0.93, -0.016
1621790350.1269035, -0.064, 0.913, -0.044
1621790350.12781, -0.153, 0.912, 0.013
1621790350.1287146, -0.163, 0.918, 0.088
1621790350.1296203, -0.163, 0.918, 0.088
1621790350.1305254, -0.083, 0.908, 0.119
1621790350.1314306, -0.004, 0.914, 0.093
1621790350.1323767, 0.01, 0.917, -0.008
1621790350.1332881, -0.051, 0.912, -0.05
1621790350.1341946, -0.119, 0.913, 0.031
1621790350.1351051, -0.15, 0.91, 0.097
1621790350.1360104, -0.105, 0.903, 0.132
1621790350.1369162, -0.019, 0.904, 0.093
1621790350.1378214, 0.008, 0.925, -0.017
1621790350.1387286, -0.035, 0.926, -0.069
1621790350.1396346, -0.121, 0.915, -0.007
1621790350.1405404, -0.161, 0.914, 0.083
1621790350.1414454, -0.161, 0.914, 0.083
1621790350.1423497, -0.115, 0.907, 0.153
1621790350.1432552, -0.035, 0.903, 0.134
1621790350.1441605, 0.009, 0.91, 0.009
1621790350.1450667, -0.032, 0.913, -0.062
1621790350.1459723, -0.12, 0.905, -0.023
1621790350.1468778, -0.179, 0.915, 0.064
1621790350.1477826, -0.126, 0.927, 0.157
1621790350.1486871, 0.001, 0.919, 0.148
1621790350.1495924, 0.049, 0.917, 0.009
1621790350.150497, -0.016, 0.912, -0.083
1621790350.1514034, -0.142, 0.899, -0.046
1621790350.1523094, -0.142, 0.899, -0.046
1621790350.153215, -0.224, 0.907, 0.054
1621790350.1541202, -0.144, 0.92, 0.166
1621790350.1550367, 0.007, 0.916, 0.163
1621790350.155942, 0.066, 0.922, 0.027
1621790350.156846, 0.008, 0.92, -0.061
1621790350.1577513, -0.132, 0.904, -0.03
1621790350.1586573, -0.214, 0.907, 0.067
1621790350.1595626, -0.125, 0.913, 0.158
1621790350.1604688, -0.009, 0.916, 0.116
1621790350.1613739, 0.043, 0.921, -0.029
