1621790176.2580392, -0.128, 0.924, -0.074
1621790176.2590022, -0.213, 0.924, 0.061
1621790176.2599156, -0.15, 0.916, 0.188
1621790176.260829, 0.002, 0.906, 0.166
1621790176.2617376, 0.077, 0.905, 0.034
1621790176.262645, 0.001, 0.903, -0.092
1621790176.2635536, -0.154, 0.91, -0.095
1621790176.2644613, -0.225, 0.917, 0.052
1621790176.265371, -0.147, 0.905, 0.192
1621790176.26628, -0.007, 0.904, 0.169
1621790176.267187, 0.072, 0.92, 0.041
1621790176.2680933, 0.013, 0.929, -0.082
1621790176.2690005, 0.013, 0.929, -0.082
1621790176.2699072, -0.135, 0.927, -0.071
1621790176.2708142, -0.219, 0.918, 0.082
1621790176.2717202, -0.147, 0.896, 0.2
1621790176.2726264, 0.015, 0.896, 0.16
1621790176.2735329, 0.073, 0.905, 0.0
1621790176.2744386, -0.042, 0.917, -0.144
1621790176.275348, -0.177, 0.932, -0.101
1621790176.2762547, -0.198, 0.928, 0.112
1621790176.2771618, -0.085, 0.902, 0.25
1621790176.2780683, 0.05, 0.893, 0.202
1621790176.278974, 0.071, 0.906, 0.015
1621790176.2798796, 0.071, 0.906, 0.015
1621790176.2807853, -0.057, 0.922, -0.138
1621790176.2816923, -0.205, 0.934, -0.09
1621790176.2825987, -0.213, 0.914, 0.09
1621790176.2835054, -0.064, 0.894, 0.199
1621790176.284411, 0.073, 0.902, 0.145
1621790176.2853174, 0.037, 0.92, -0.022
1621790176.286224, -0.125, 0.93, -0.114
1621790176.2871308, -0.217, 0.931, -0.019
1621790176.2880375, -0.143, 0.902, 0.135
1621790176.2889442, -0.0, 0.88, 0.184
1621790176.2898495, 0.047, 0.894, 0.091
1621790176.2907553, 0.047, 0.894, 0.091
1621790176.2916605, -0.04, 0.923, -0.035
1621790176.2925663, -0.148, 0.943, -0.065
1621790176.2934728, -0.156, 0.923, 0.026
1621790176.294379, -0.064, 0.892, 0.133
1621790176.2952957, 0.007, 0.886, 0.135
1621790176.2962172, -0.027, 0.911, 0.049
1621790176.3010273, -0.037, 0.891, 0.135
1621790176.3019917, -0.087, 0.916, 0.109
1621790176.3029292, -0.087, 0.928, 0.03
1621790176.303845, -0.051, 0.919, -0.028
1621790176.3047678, -0.054, 0.909, -0.027
1621790176.3057044, -0.103, 0.902, 0.035
1621790176.306631, -0.103, 0.902, 0.035
1621790176.3075664, -0.129, 0.913, 0.105
1621790176.3085072, -0.079, 0.922, 0.101
1621790176.3094375, -0.011, 0.922, 0.039
1621790176.3103724, -0.027, 0.927, -0.012
