1621790161.8113368, -0.039, 0.921, 0.079
1621790161.8129194, -0.077, 0.913, 0.027
1621790161.8144417, -0.094, 0.909, -0.003
1621790161.8159628, -0.089, 0.906, 0.012
1621790161.8174784, -0.078, 0.905, 0.101
1621790161.8189936, -0.08, 0.917, 0.073
1621790161.8205078, -0.066, 0.925, 0.016
1621790161.82202, -0.048, 0.927, -0.008
1621790161.8235328, -0.064, 0.897, 0.059
1621790161.825048, -0.082, 0.907, 0.058
1621790161.8265622, -0.092, 0.908, 0.018
1621790161.828075, -0.067, 0.918, 0.006
1621790161.8295875, -0.066, 0.909, 0.068
1621790161.8310995, -0.094, 0.916, 0.055
1621790161.8326108, -0.084, 0.912, 0.03
1621790161.834122, -0.043, 0.918, 0.072
1621790161.8356342, -0.049, 0.909, 0.08
1621790161.837146, -0.125, 0.91, 0.041
1621790161.838659, -0.115, 0.911, 0.008
1621790161.8401713, -0.066, 0.912, 0.059
1621790161.841683, -0.036, 0.909, 0.085
1621790161.8431928, -0.068, 0.917, 0.053
1621790161.8447325, -0.066, 0.934, -0.003
1621790161.8462522, -0.067, 0.899, 0.04
1621790161.8474705, -0.082, 0.904, 0.05
1621790161.848379, -0.088, 0.906, 0.083
1621790161.8492873, -0.097, 0.9, 0.065
1621790161.850195, -0.091, 0.932, 0.017
1621790161.851103, -0.042, 0.934, 0.026
1621790161.852011, -0.026, 0.91, 0.036
1621790161.8529186, -0.041, 0.925, 0.05
1621790161.8538268, -0.074, 0.917, 0.07
1621790161.8547354, -0.074, 0.917, 0.07
1621790161.8556447, -0.099, 0.899, 0.041
1621790161.8565521, -0.111, 0.916, 0.011
1621790161.85746, -0.096, 0.917, 0.021
1621790161.8583682, -0.059, 0.902, 0.047
1621790161.8592765, -0.06, 0.906, 0.095
1621790161.8601844, -0.074, 0.907, 0.088
1621790161.8610916, -0.092, 0.922, 0.022
1621790161.861999, -0.082, 0.93, 0.002
1621790161.8629067, -0.064, 0.926, 0.012
1621790161.8638139, -0.063, 0.921, 0.051
1621790161.8647223, -0.048, 0.909, 0.106
1621790161.8656294, -0.048, 0.909, 0.106
1621790161.8665369, -0.062, 0.9, 0.091
1621790161.867445, -0.09, 0.914, 0.04
1621790161.8683536, -0.086, 0.922, 0.013
1621790161.8692615, -0.063, 0.911, 0.01
1621790161.870169, -0.061, 0.915, 0.046
1621790161.8710763, -0.076, 0.901, 0.069
1621790161.8719842, -0.084, 0.904, 0.051
1621790161.8728917, -0.081, 0.908, 0.039
1621790161.8737996, -0.062, 0.913, 0.033
1621790161.874713, -0.051, 0.924, 0.05
1621790161.875622, -0.046, 0.915, 0.081
1621790161.8765295, -0.046, 0.915, 0.081
1621790161.8774376, -0.06, 0.913, 0.067
1621790161.8783896, -0.1, 0.913, 0.042
1621790161.879347, -0.118, 0.916, 0.02
1621790161.8802936, -0.096, 0.918, 0.019
1621790161.8812191, -0.062, 0.913, 0.063
1621790161.8821354, -0.051, 0.899, 0.07
1621790161.8834906, -0.062, 0.913, 0.061
1621790161.884458, -0.064, 0.92, 0.043
1621790161.885395, -0.066, 0.914, 0.014
1621790161.8863058, -0.067, 0.922, 0.028
1621790161.8872397, -0.076, 0.907, 0.034
1621790161.888178, -0.079, 0.906, 0.041
1621790161.889114, -0.083, 0.907, 0.069
1621790161.8900506, -0.078, 0.902, 0.064
